"";"X64.242.88.10......07.Mar.2004.16.05.49..0800.";"GET..twiki.bin.edit.Main.Double_bounce_sender.topicparent.Main.ConfigurationVariables.HTTP.1.1";"X401.12846"
"2809";"lj1024.inktomisearch.com - - [11/Mar/2004:13:27:05 -0800]  ";" 7 , 6 , 242 ";"  200 68"
"2810";"lj1212.inktomisearch.com - - [11/Mar/2004:13:27:05 -0800] ";"GET / HTTP/1.0";" 200 3169"
"2811";"lj1212.inktomisearch.com - - [11/Mar/2004:13:27:05 -0800]  ";" 7 , 32 , 525 ";"  200 3169"
"2812";"2-110.cnc.bc.ca - - [11/Mar/2004:14:14:44 -0800] ";"GET /ie.htm HTTP/1.1";" 200 3518"
"2813";"2-110.cnc.bc.ca - - [11/Mar/2004:14:14:44 -0800]  ";" 7 , 27 , 334 ";"  200 3518"
"2814";"2-110.cnc.bc.ca - - [11/Mar/2004:14:14:47 -0800] ";"GET /images/image005.jpg HTTP/1.1";" 200 21125"
"2815";"2-110.cnc.bc.ca - - [11/Mar/2004:14:14:47 -0800]  ";" 8 , 91 , 234 ";"  200 21125"
"2816";"2-110.cnc.bc.ca - - [11/Mar/2004:14:14:47 -0800] ";"GET /images/msgops.JPG HTTP/1.1";" 200 7939"
"2817";"2-110.cnc.bc.ca - - [11/Mar/2004:14:14:47 -0800]  ";" 6 , 44 , 764 ";"  200 7939"
"2818";"2-110.cnc.bc.ca - - [11/Mar/2004:14:14:50 -0800] ";"GET /images/image004.jpg HTTP/1.1";" 200 10936"
"2819";"2-110.cnc.bc.ca - - [11/Mar/2004:14:14:50 -0800]  ";" 2 , 35 , 211 ";"  200 10936"
"2820";"crawl24-public.alexa.com - - [11/Mar/2004:14:22:08 -0800] ";"GET /robots.txt HTTP/1.0";" 200 68"
"2821";"crawl24-public.alexa.com - - [11/Mar/2004:14:22:08 -0800]  ";" 7 , 82 , 141 ";"  200 68"
"2822";"crawl24-public.alexa.com - - [11/Mar/2004:14:22:09 -0800] ";"GET /twiki/bin/view/Main/WebSearch HTTP/1.0";" 200 9263"
"2823";"crawl24-public.alexa.com - - [11/Mar/2004:14:22:09 -0800]  ";" 7 , 55 , 20 ";"  200 9263"
"2824";"crawl24-public.alexa.com - - [11/Mar/2004:14:26:26 -0800] ";"GET /twiki/bin/view/Sandbox/WebHome HTTP/1.0";" 200 8605"
"2825";"crawl24-public.alexa.com - - [11/Mar/2004:14:26:26 -0800]  ";" 1 , 15 , 993 ";"  200 8605"
"2826";"crawl24-public.alexa.com - - [11/Mar/2004:14:28:53 -0800] ";"GET /twiki/bin/view/Sandbox/WebChanges HTTP/1.0";" 200 9622"
"2827";"crawl24-public.alexa.com - - [11/Mar/2004:14:28:53 -0800]  ";" 9 , 4 , 969 ";"  200 9622"
"2828";"crawl24-public.alexa.com - - [11/Mar/2004:14:29:44 -0800] ";"GET /twiki/bin/view/Sandbox/WebPreferences HTTP/1.0";" 200 8380"
"2829";"crawl24-public.alexa.com - - [11/Mar/2004:14:29:44 -0800]  ";" 9 , 15 , 284 ";"  200 8380"
"2830";"crawl24-public.alexa.com - - [11/Mar/2004:14:29:52 -0800] ";"GET /twiki/bin/view/Main/WebStatistics HTTP/1.0";" 200 8331"
"2831";"crawl24-public.alexa.com - - [11/Mar/2004:14:29:52 -0800]  ";" 9 , 79 , 545 ";"  200 8331"
"2832";"crawl24-public.alexa.com - - [11/Mar/2004:14:30:51 -0800] ";"GET /twiki/bin/view/Main/WebTopicList HTTP/1.0";" 200 7461"
"2833";"crawl24-public.alexa.com - - [11/Mar/2004:14:30:51 -0800]  ";" 1 , 14 , 662 ";"  200 7461"
"2834";"crawl24-public.alexa.com - - [11/Mar/2004:14:31:43 -0800] ";"GET /twiki/bin/view/Main/WebPreferences HTTP/1.0";" 200 8793"
"2835";"crawl24-public.alexa.com - - [11/Mar/2004:14:31:43 -0800]  ";" 5 , 36 , 366 ";"  200 8793"
"2836";"lj1008.inktomisearch.com - - [11/Mar/2004:14:31:48 -0800] ";"GET /twiki/bin/oops/TWiki/WikiWikiClones HTTP/1.0";" 200 209"
"2837";"lj1008.inktomisearch.com - - [11/Mar/2004:14:31:48 -0800]  ";" 8 , 47 , 382 ";"  200 209"
"2838";"crawl24-public.alexa.com - - [11/Mar/2004:14:33:01 -0800] ";"GET /twiki/bin/view/Main/WebNotify HTTP/1.0";" 200 4449"
"2839";"crawl24-public.alexa.com - - [11/Mar/2004:14:33:01 -0800]  ";" 7 , 58 , 439 ";"  200 4449"
"2840";"64-249-27-114.client.dsl.net - - [11/Mar/2004:14:53:12 -0800] ";"GET /SpamAssassin.html HTTP/1.1";" 200 7368"
"2841";"64-249-27-114.client.dsl.net - - [11/Mar/2004:14:53:12 -0800]  ";" 7 , 93 , 276 ";"  200 7368"
"2842";"pd9eb1396.dip.t-dialin.net - - [11/Mar/2004:15:17:08 -0800] ";"GET /AmavisNew.html HTTP/1.1";" 200 2300"
"2843";"pd9eb1396.dip.t-dialin.net - - [11/Mar/2004:15:17:08 -0800]  ";" 2 , 66 , 935 ";"  200 2300"
"2844";"10.0.0.153 - - [11/Mar/2004:15:51:49 -0800] ";"GET / HTTP/1.1";" 304 -"
"2845";"10.0.0.153 - - [11/Mar/2004:15:51:49 -0800]  ";" 6 , 78 , 188 ";"  304 -"
"2846";"10.0.0.153 - - [11/Mar/2004:15:52:07 -0800] ";"GET /twiki/bin/view/Main/WebHome HTTP/1.1";" 200 10419"
"2847";"10.0.0.153 - - [11/Mar/2004:15:52:07 -0800]  ";" 8 , 79 , 113 ";"  200 10419"
"2848";"10.0.0.153 - - [11/Mar/2004:15:52:07 -0800] ";"GET /twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif HTTP/1.1";" 304 -"
"2849";"10.0.0.153 - - [11/Mar/2004:15:52:07 -0800]  ";" 3 , 57 , 611 ";"  304 -"
"2850";"10.0.0.153 - - [11/Mar/2004:15:52:12 -0800] ";"GET /twiki/bin/view/Main/WebHome HTTP/1.1";" 200 10419"
"2851";"10.0.0.153 - - [11/Mar/2004:15:52:12 -0800]  ";" 1 , 63 , 212 ";"  200 10419"
"2852";"10.0.0.153 - - [11/Mar/2004:15:52:12 -0800] ";"GET /twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif HTTP/1.1";" 304 -"
"2853";"10.0.0.153 - - [11/Mar/2004:15:52:12 -0800]  ";" 9 , 11 , 607 ";"  304 -"
"2854";"10.0.0.153 - - [11/Mar/2004:15:52:18 -0800] ";"GET /cgi-bin/mailgraph2.cgi HTTP/1.1";" 200 2987"
"2855";"10.0.0.153 - - [11/Mar/2004:15:52:18 -0800]  ";" 6 , 53 , 45 ";"  200 2987"
"2856";"10.0.0.153 - - [11/Mar/2004:15:52:19 -0800] ";"GET /cgi-bin/mailgraph.cgi/mailgraph_0.png HTTP/1.1";" 200 6329"
"2857";"10.0.0.153 - - [11/Mar/2004:15:52:19 -0800]  ";" 3 , 64 , 145 ";"  200 6329"
"2858";"10.0.0.153 - - [11/Mar/2004:15:52:19 -0800] ";"GET /cgi-bin/mailgraph.cgi/mailgraph_1.png HTTP/1.1";" 200 8771"
"2859";"10.0.0.153 - - [11/Mar/2004:15:52:19 -0800]  ";" 6 , 57 , 676 ";"  200 8771"
"2860";"10.0.0.153 - - [11/Mar/2004:15:52:19 -0800] ";"GET /cgi-bin/mailgraph.cgi/mailgraph_0_err.png HTTP/1.1";" 200 6340"
"2861";"10.0.0.153 - - [11/Mar/2004:15:52:19 -0800]  ";" 1 , 81 , 619 ";"  200 6340"
"2862";"10.0.0.153 - - [11/Mar/2004:15:52:19 -0800] ";"GET /cgi-bin/mailgraph.cgi/mailgraph_1_err.png HTTP/1.1";" 200 6846"
"2863";"10.0.0.153 - - [11/Mar/2004:15:52:19 -0800]  ";" 3 , 95 , 710 ";"  200 6846"
"2864";"10.0.0.153 - - [11/Mar/2004:15:52:19 -0800] ";"GET /cgi-bin/mailgraph.cgi/mailgraph_2.png HTTP/1.1";" 200 9523"
"2865";"10.0.0.153 - - [11/Mar/2004:15:52:19 -0800]  ";" 3 , 32 , 359 ";"  200 9523"
"2866";"10.0.0.153 - - [11/Mar/2004:15:52:19 -0800] ";"GET /cgi-bin/mailgraph.cgi/mailgraph_2_err.png HTTP/1.1";" 200 6996"
"2867";"10.0.0.153 - - [11/Mar/2004:15:52:19 -0800]  ";" 6 , 42 , 717 ";"  200 6996"
"2868";"10.0.0.153 - - [11/Mar/2004:15:52:19 -0800] ";"GET /cgi-bin/mailgraph.cgi/mailgraph_3.png HTTP/1.1";" 200 6427"
"2869";"10.0.0.153 - - [11/Mar/2004:15:52:19 -0800]  ";" 7 , 30 , 51 ";"  200 6427"
"2870";"10.0.0.153 - - [11/Mar/2004:15:52:19 -0800] ";"GET /cgi-bin/mailgraph.cgi/mailgraph_3_err.png HTTP/1.1";" 200 5598"
"2871";"10.0.0.153 - - [11/Mar/2004:15:52:19 -0800]  ";" 9 , 79 , 865 ";"  200 5598"
"2872";"10.0.0.153 - - [11/Mar/2004:15:52:37 -0800] ";"GET /dccstats/index.html HTTP/1.1";" 304 -"
"2873";"10.0.0.153 - - [11/Mar/2004:15:52:37 -0800]  ";" 3 , 70 , 145 ";"  304 -"
"2874";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800] ";"GET /dccstats/stats-spam.1day.png HTTP/1.1";" 200 3241"
"2875";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800]  ";" 6 , 87 , 657 ";"  200 3241"
"2876";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800] ";"GET /dccstats/stats-spam.1week.png HTTP/1.1";" 200 3327"
"2877";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800]  ";" 1 , 24 , 398 ";"  200 3327"
"2878";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800] ";"GET /dccstats/stats-spam-ratio.1week.png HTTP/1.1";" 200 2434"
"2879";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800]  ";" 2 , 67 , 822 ";"  200 2434"
"2880";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800] ";"GET /dccstats/stats-hashes.1week.png HTTP/1.1";" 200 1676"
"2881";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800]  ";" 8 , 31 , 930 ";"  200 1676"
"2882";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800] ";"GET /dccstats/stats-spam-ratio.1month.png HTTP/1.1";" 200 2029"
"2883";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800]  ";" 6 , 10 , 768 ";"  200 2029"
"2884";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800] ";"GET /dccstats/stats-hashes.1month.png HTTP/1.1";" 200 1604"
"2885";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800]  ";" 7 , 67 , 770 ";"  200 1604"
"2886";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800] ";"GET /dccstats/stats-spam.1month.png HTTP/1.1";" 200 2640"
"2887";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800]  ";" 2 , 28 , 44 ";"  200 2640"
"2888";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800] ";"GET /dccstats/stats-spam.1year.png HTTP/1.1";" 200 2251"
"2889";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800]  ";" 4 , 4 , 480 ";"  200 2251"
"2890";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800] ";"GET /dccstats/stats-spam-ratio.1year.png HTTP/1.1";" 200 1899"
"2891";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800]  ";" 1 , 34 , 725 ";"  200 1899"
"2892";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800] ";"GET /dccstats/stats-hashes.1year.png HTTP/1.1";" 200 1556"
"2893";"10.0.0.153 - - [11/Mar/2004:15:52:38 -0800]  ";" 7 , 80 , 906 ";"  200 1556"
"2894";"10.0.0.153 - - [11/Mar/2004:15:52:39 -0800] ";"GET /dccstats/stats-spam-ratio.1day.png HTTP/1.1";" 200 2243"
"2895";"10.0.0.153 - - [11/Mar/2004:15:52:39 -0800]  ";" 1 , 52 , 918 ";"  200 2243"
"2896";"lj1105.inktomisearch.com - - [11/Mar/2004:16:02:37 -0800] ";"GET /twiki/bin/oops/TWiki/1000 HTTP/1.0";" 200 209"
"2897";"lj1105.inktomisearch.com - - [11/Mar/2004:16:02:37 -0800]  ";" 4 , 71 , 274 ";"  200 209"
"2898";"wc09.mtnk.rnc.net.cable.rogers.com - - [11/Mar/2004:16:12:59 -0800] ";"GET /ie.htm HTTP/1.1";" 200 3518"
"2899";"wc09.mtnk.rnc.net.cable.rogers.com - - [11/Mar/2004:16:12:59 -0800]  ";" 3 , 98 , 376 ";"  200 3518"
"2900";"wc09.mtnk.rnc.net.cable.rogers.com - - [11/Mar/2004:16:13:02 -0800] ";"GET /images/image005.jpg HTTP/1.1";" 200 21125"
"2901";"wc09.mtnk.rnc.net.cable.rogers.com - - [11/Mar/2004:16:13:02 -0800]  ";" 2 , 22 , 457 ";"  200 21125"
"2902";"wc09.mtnk.rnc.net.cable.rogers.com - - [11/Mar/2004:16:13:02 -0800] ";"GET /images/msgops.JPG HTTP/1.1";" 200 7939"
"2903";"wc09.mtnk.rnc.net.cable.rogers.com - - [11/Mar/2004:16:13:02 -0800]  ";" 9 , 15 , 572 ";"  200 7939"
"2904";"wc03.mtnk.rnc.net.cable.rogers.com - - [11/Mar/2004:16:13:03 -0800] ";"GET /images/image004.jpg HTTP/1.1";" 200 10936"
"2905";"wc03.mtnk.rnc.net.cable.rogers.com - - [11/Mar/2004:16:13:03 -0800]  ";" 5 , 66 , 498 ";"  200 10936"
"2906";"206-15-133-154.dialup.ziplink.net - - [11/Mar/2004:16:33:23 -0800] ";"HEAD /twiki/bin/view/Main/SpamAssassinDeleting HTTP/1.1";" 200 0"
"2907";"206-15-133-154.dialup.ziplink.net - - [11/Mar/2004:16:33:23 -0800]  ";" 2 , 71 , 339 ";"  200 0"
"2908";"lj1024.inktomisearch.com - - [11/Mar/2004:18:11:39 -0800] ";"GET /robots.txt HTTP/1.0";" 200 68"
"2909";"lj1024.inktomisearch.com - - [11/Mar/2004:18:11:39 -0800]  ";" 6 , 91 , 172 ";"  200 68"
"2910";"lj1008.inktomisearch.com - - [11/Mar/2004:18:11:40 -0800] ";"GET /twiki/bin/oops/Main/Smtpd_recipient_limit HTTP/1.0";" 200 209"
"2911";"lj1008.inktomisearch.com - - [11/Mar/2004:18:11:40 -0800]  ";" 7 , 66 , 888 ";"  200 209"
"2912";"ipcorp-c8b07af1.terraempresas.com.br - - [11/Mar/2004:18:31:35 -0800] ";"GET /SpamAssassin.html HTTP/1.1";" 200 7368"
"2913";"ipcorp-c8b07af1.terraempresas.com.br - - [11/Mar/2004:18:31:35 -0800]  ";" 4 , 10 , 889 ";"  200 7368"
"2914";"66-194-6-79.gen.twtelecom.net - - [11/Mar/2004:18:57:52 -0800] ";"GET / HTTP/1.1";" 200 3169"
"2915";"66-194-6-79.gen.twtelecom.net - - [11/Mar/2004:18:57:52 -0800]  ";" 5 , 46 , 660 ";"  200 3169"
"2916";"lj1223.inktomisearch.com - - [11/Mar/2004:20:12:24 -0800] ";"GET /twiki/bin/view/Main/MikeMannix HTTP/1.0";" 200 3674"
"2917";"lj1223.inktomisearch.com - - [11/Mar/2004:20:12:24 -0800]  ";" 5 , 70 , 823 ";"  200 3674"
"2918";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:32 -0800] ";"GET /dccstats/ HTTP/1.1";" 200 2955"
"2919";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:32 -0800]  ";" 7 , 1 , 940 ";"  200 2955"
"2920";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:37 -0800] ";"GET /dccstats/stats-spam.1day.png HTTP/1.1";" 200 3091"
"2921";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:37 -0800]  ";" 7 , 47 , 230 ";"  200 3091"
"2922";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:37 -0800] ";"GET /dccstats/stats-spam-ratio.1day.png HTTP/1.1";" 200 2230"
"2923";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:37 -0800]  ";" 7 , 41 , 905 ";"  200 2230"
"2924";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:37 -0800] ";"GET /dccstats/stats-spam-ratio.1week.png HTTP/1.1";" 200 2388"
"2925";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:37 -0800]  ";" 7 , 89 , 901 ";"  200 2388"
"2926";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:37 -0800] ";"GET /dccstats/stats-spam.1week.png HTTP/1.1";" 200 3440"
"2927";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:37 -0800]  ";" 2 , 36 , 874 ";"  200 3440"
"2928";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:38 -0800] ";"GET /dccstats/stats-hashes.1week.png HTTP/1.1";" 200 1659"
"2929";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:38 -0800]  ";" 6 , 38 , 9 ";"  200 1659"
"2930";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:38 -0800] ";"GET /dccstats/stats-spam.1month.png HTTP/1.1";" 200 2662"
"2931";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:38 -0800]  ";" 1 , 92 , 235 ";"  200 2662"
"2932";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:38 -0800] ";"GET /dccstats/stats-spam-ratio.1month.png HTTP/1.1";" 200 2064"
"2933";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:38 -0800]  ";" 9 , 27 , 116 ";"  200 2064"
"2934";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:38 -0800] ";"GET /dccstats/stats-hashes.1month.png HTTP/1.1";" 200 1624"
"2935";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:38 -0800]  ";" 2 , 51 , 702 ";"  200 1624"
"2936";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:38 -0800] ";"GET /dccstats/stats-spam.1year.png HTTP/1.1";" 200 2243"
"2937";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:38 -0800]  ";" 9 , 95 , 640 ";"  200 2243"
"2938";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:38 -0800] ";"GET /dccstats/stats-spam-ratio.1year.png HTTP/1.1";" 200 1879"
"2939";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:38 -0800]  ";" 1 , 52 , 124 ";"  200 1879"
"2940";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:38 -0800] ";"GET /dccstats/stats-hashes.1year.png HTTP/1.1";" 200 1575"
"2941";"216-160-111-121.tukw.qwest.net - - [11/Mar/2004:20:49:38 -0800]  ";" 1 , 95 , 842 ";"  200 1575"
"2942";"lj1073.inktomisearch.com - - [11/Mar/2004:20:59:05 -0800] ";"GET /twiki/bin/oops/TWiki/TWikiPlannedFeatures HTTP/1.0";" 200 209"
"2943";"lj1073.inktomisearch.com - - [11/Mar/2004:20:59:05 -0800]  ";" 5 , 67 , 935 ";"  200 209"
"2944";"mmscrm07-2.sac.overture.com - - [11/Mar/2004:23:56:31 -0800] ";"GET /robots.txt HTTP/1.0";" 200 68"
"2945";"mmscrm07-2.sac.overture.com - - [11/Mar/2004:23:56:31 -0800]  ";" 1 , 83 , 728 ";"  200 68"
"2946";"66-194-6-71.gen.twtelecom.net - - [12/Mar/2004:01:30:44 -0800] ";"GET / HTTP/1.1";" 200 3169"
"2947";"66-194-6-71.gen.twtelecom.net - - [12/Mar/2004:01:30:44 -0800]  ";" 2 , 36 , 818 ";"  200 3169"
"2948";"lj1024.inktomisearch.com - - [12/Mar/2004:02:27:29 -0800] ";"GET /robots.txt HTTP/1.0";" 200 68"
"2949";"lj1024.inktomisearch.com - - [12/Mar/2004:02:27:29 -0800]  ";" 7 , 39 , 799 ";"  200 68"
"2950";"lj1123.inktomisearch.com - - [12/Mar/2004:02:27:32 -0800] ";"GET /twiki/bin/view/Sandbox/WebIndex HTTP/1.0";" 200 8667"
"2951";"lj1123.inktomisearch.com - - [12/Mar/2004:02:27:32 -0800]  ";" 8 , 12 , 886 ";"  200 8667"
"2952";"195.11.231.210 - - [12/Mar/2004:03:32:56 -0800] ";"GET /mailman/listinfo/webber HTTP/1.0";" 200 6032"
"2953";"195.11.231.210 - - [12/Mar/2004:03:32:56 -0800]  ";" 9 , 28 , 112 ";"  200 6032"
"2954";"80.58.33.42.proxycache.rima-tde.net - - [12/Mar/2004:04:57:20 -0800] ";"GET /twiki/bin/view/Main/WebHome HTTP/1.0";" 200 10392"
"2955";"80.58.33.42.proxycache.rima-tde.net - - [12/Mar/2004:04:57:20 -0800]  ";" 7 , 83 , 445 ";"  200 10392"
"2956";"80.58.33.42.proxycache.rima-tde.net - - [12/Mar/2004:04:57:21 -0800] ";"GET /twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif HTTP/1.1";" 200 2877"
"2957";"80.58.33.42.proxycache.rima-tde.net - - [12/Mar/2004:04:57:21 -0800]  ";" 6 , 18 , 539 ";"  200 2877"
"2958";"80.58.33.42.proxycache.rima-tde.net - - [12/Mar/2004:04:57:56 -0800] ";"GET /twiki/bin/view/Main/LinksOfUse HTTP/1.1";" 200 4534"
"2959";"80.58.33.42.proxycache.rima-tde.net - - [12/Mar/2004:04:57:56 -0800]  ";" 1 , 50 , 228 ";"  200 4534"
"2960";"145.253.208.9 - - [12/Mar/2004:04:59:21 -0800] ";"GET /twiki/bin/view/Main/SpamAssassinUsingRazorAndDCC HTTP/1.1";" 200 7435"
"2961";"145.253.208.9 - - [12/Mar/2004:04:59:21 -0800]  ";" 8 , 16 , 519 ";"  200 7435"
"2962";"145.253.208.9 - - [12/Mar/2004:04:59:21 -0800] ";"GET /twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif HTTP/1.1";" 200 2877"
"2963";"145.253.208.9 - - [12/Mar/2004:04:59:21 -0800]  ";" 4 , 63 , 554 ";"  200 2877"
"2964";"lj1115.inktomisearch.com - - [12/Mar/2004:05:03:19 -0800] ";"GET /twiki/bin/view/Main/TWikiAdminGroup HTTP/1.0";" 200 4156"
"2965";"lj1115.inktomisearch.com - - [12/Mar/2004:05:03:19 -0800]  ";" 6 , 25 , 439 ";"  200 4156"
"2966";"lj1008.inktomisearch.com - - [12/Mar/2004:05:19:31 -0800] ";"GET /twiki/bin/oops/TWiki/Mana HTTP/1.0";" 200 209"
"2967";"lj1008.inktomisearch.com - - [12/Mar/2004:05:19:31 -0800]  ";" 8 , 97 , 558 ";"  200 209"
"2968";"61.165.64.6 - - [12/Mar/2004:05:25:20 -0800] ";"GET /mailman/listinfo/cncce HTTP/1.1";" 200 6208"
"2969";"61.165.64.6 - - [12/Mar/2004:05:25:20 -0800]  ";" 4 , 61 , 191 ";"  200 6208"
"2970";"61.165.64.6 - - [12/Mar/2004:05:25:24 -0800] ";"GET /icons/mailman.jpg HTTP/1.1";" 200 2022"
"2971";"61.165.64.6 - - [12/Mar/2004:05:25:24 -0800]  ";" 3 , 27 , 653 ";"  200 2022"
"2972";"61.165.64.6 - - [12/Mar/2004:05:25:24 -0800] ";"GET /icons/PythonPowered.png HTTP/1.1";" 200 945"
"2973";"61.165.64.6 - - [12/Mar/2004:05:25:24 -0800]  ";" 8 , 25 , 383 ";"  200 945"
"2974";"61.165.64.6 - - [12/Mar/2004:05:25:25 -0800] ";"GET /icons/gnu-head-tiny.jpg HTTP/1.1";" 200 3049"
"2975";"61.165.64.6 - - [12/Mar/2004:05:25:25 -0800]  ";" 6 , 76 , 493 ";"  200 3049"
"2976";"145.253.208.9 - - [12/Mar/2004:05:44:35 -0800] ";"GET /twiki/bin/view/Main/SpamAssassinUsingRazorAndDCC HTTP/1.1";" 200 7435"
"2977";"145.253.208.9 - - [12/Mar/2004:05:44:35 -0800]  ";" 4 , 76 , 784 ";"  200 7435"
"2978";"145.253.208.9 - - [12/Mar/2004:05:44:35 -0800] ";"GET /twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif HTTP/1.1";" 200 2877"
"2979";"145.253.208.9 - - [12/Mar/2004:05:44:35 -0800]  ";" 8 , 3 , 361 ";"  200 2877"
"2980";"145.253.208.9 - - [12/Mar/2004:05:44:50 -0800] ";"GET /twiki/bin/view/Main/DCC HTTP/1.1";" 200 4396"
"2981";"145.253.208.9 - - [12/Mar/2004:05:44:50 -0800]  ";" 5 , 84 , 849 ";"  200 4396"
"2982";"145.253.208.9 - - [12/Mar/2004:05:44:51 -0800] ";"GET /twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif HTTP/1.1";" 304 -"
"2983";"145.253.208.9 - - [12/Mar/2004:05:44:51 -0800]  ";" 3 , 10 , 378 ";"  304 -"
"2984";"145.253.208.9 - - [12/Mar/2004:05:51:36 -0800] ";"GET /favicon.ico HTTP/1.1";" 200 1078"
"2985";"145.253.208.9 - - [12/Mar/2004:05:51:36 -0800]  ";" 1 , 76 , 98 ";"  200 1078"
"2986";"vlp181.vlp.fi - - [12/Mar/2004:08:33:32 -0800] ";"GET /razor.html HTTP/1.1";" 200 2869"
"2987";"vlp181.vlp.fi - - [12/Mar/2004:08:33:32 -0800]  ";" 5 , 53 , 969 ";"  200 2869"
"2988";"lj1024.inktomisearch.com - - [12/Mar/2004:09:12:01 -0800] ";"GET /robots.txt HTTP/1.0";" 200 68"
"2989";"lj1024.inktomisearch.com - - [12/Mar/2004:09:12:01 -0800]  ";" 1 , 93 , 476 ";"  200 68"
"2990";"lj1223.inktomisearch.com - - [12/Mar/2004:09:12:02 -0800] ";"GET /twiki/bin/oops/Main/Mi HTTP/1.0";" 200 209"
"2991";"lj1223.inktomisearch.com - - [12/Mar/2004:09:12:02 -0800]  ";" 8 , 69 , 553 ";"  200 209"
"2992";"10.0.0.153 - - [12/Mar/2004:11:01:26 -0800] ";"GET / HTTP/1.1";" 304 -"
"2993";"10.0.0.153 - - [12/Mar/2004:11:01:26 -0800]  ";" 3 , 29 , 294 ";"  304 -"
"2994";"10.0.0.153 - - [12/Mar/2004:11:01:28 -0800] ";"GET /cgi-bin/mailgraph2.cgi HTTP/1.1";" 200 2987"
"2995";"10.0.0.153 - - [12/Mar/2004:11:01:28 -0800]  ";" 5 , 57 , 300 ";"  200 2987"
"2996";"10.0.0.153 - - [12/Mar/2004:11:01:29 -0800] ";"GET /cgi-bin/mailgraph.cgi/mailgraph_0.png HTTP/1.1";" 200 6405"
"2997";"10.0.0.153 - - [12/Mar/2004:11:01:29 -0800]  ";" 7 , 25 , 925 ";"  200 6405"
"2998";"10.0.0.153 - - [12/Mar/2004:11:01:29 -0800] ";"GET /cgi-bin/mailgraph.cgi/mailgraph_0_err.png HTTP/1.1";" 200 6413"
"2999";"10.0.0.153 - - [12/Mar/2004:11:01:29 -0800]  ";" 5 , 47 , 79 ";"  200 6413"
"3000";"10.0.0.153 - - [12/Mar/2004:11:01:29 -0800] ";"GET /cgi-bin/mailgraph.cgi/mailgraph_1_err.png HTTP/1.1";" 200 6952"
"3001";"10.0.0.153 - - [12/Mar/2004:11:01:29 -0800]  ";" 4 , 23 , 792 ";"  200 6952"
"3002";"10.0.0.153 - - [12/Mar/2004:11:01:29 -0800] ";"GET /cgi-bin/mailgraph.cgi/mailgraph_1.png HTTP/1.1";" 200 8715"
"3003";"10.0.0.153 - - [12/Mar/2004:11:01:29 -0800]  ";" 8 , 54 , 687 ";"  200 8715"
